home_team,away_team,simulations_observed,lambda_home_raw,lambda_away_raw,lambda_home_dedrifted_raw,lambda_away_dedrifted_raw,sd_home_dedrifted,sd_away_dedrifted,se_home_dedrifted,se_away_dedrifted,regularization_weight,lambda_home_dedrifted,lambda_away_dedrifted,lambda_home_fm,lambda_away_fm,lambda_total_raw,lambda_total_fm
Bologna,Cagliari,70,1.5714285714285714,1.042857142857143,1.5619196047193078,1.0369441898076504,1.3436594139790676,1.0666765765606774,0.16059801727892672,0.12749223612121902,0.014084507042253521,1.5604598130107805,1.0397542588660853,1.560475613109477,1.0397666270511927,2.6142857142857143,2.6002422401606697
Bologna,Como,70,2.5142857142857142,1.1,2.5142188092798463,1.1072447306720363,1.362060414845825,0.909327191290533,0.16279735754656027,0.10868538742761338,0.014084507042253521,2.499346352718354,1.1090646512675926,2.49937165930986,1.1090778439203623,3.6142857142857143,3.608449503230222
Bologna,Cremonese,70,2.2714285714285714,0.4857142857142857,2.2680513806589886,0.48864040502605205,1.3830552316421354,0.6351523905581334,0.16530671811482872,0.07591523084822134,0.014084507042253521,2.25664607097948,0.49917306260253763,2.256668920161719,0.4991790004140794,2.757142857142857,2.7558479205757984
Bologna,Fiorentina,70,1.1714285714285715,1.3571428571428572,1.1747103906435172,1.354991147263527,1.1134336107294223,0.9136254519830826,0.13308077061383,0.10919912784262467,0.014084507042253521,1.1787042498374658,1.3533216817099072,1.1787161845526863,1.3533377798724553,2.5285714285714285,2.532053964425142
Bologna,Genoa,69,2.0869565217391304,0.6521739130434783,2.079920618026622,0.6593797924524337,1.2245559621315578,0.7520378515827392,0.14741921415247247,0.09053471831557713,0.014285714285714285,2.071039957675011,0.667623782459635,2.071060927542651,0.6676317240424208,2.7391304347826084,2.7386926515850716
Bologna,Hellas Verona,70,2.1285714285714286,0.8571428571428571,2.1270147190401962,0.861318663271421,1.3113445051744828,0.9195538367344407,0.15673564692779957,0.10990770534882116,0.014084507042253521,2.1175958412144733,0.866602331295155,2.117617282473653,0.8666126397867593,2.9857142857142858,2.984229922260412
Bologna,Inter,70,1.3428571428571427,1.8142857142857143,1.3452677423160273,1.8144377959512106,1.0325272112462727,1.2567912273332371,0.12341060627978022,0.15021528308691706,0.014084507042253521,1.3468593852892365,1.8062972508386095,1.3468730226229508,1.806318737279821,3.157142857142857,3.153191759902772
Bologna,Juventus,70,1.1,1.6857142857142857,1.0987865825187948,1.6867298057948639,0.998434438687275,1.0830543031979056,0.11933574056637576,0.12944974886448635,0.014084507042253521,1.103849791122951,1.6803879647689717,1.1038609679155222,1.680407953481904,2.7857142857142856,2.7842689213974263
Bologna,Lazio,70,1.457142857142857,1.3857142857142857,1.4554171355755021,1.3901798984324156,1.1456904816496212,1.208939033215286,0.13693620411097282,0.14449585194399728,0.014084507042253521,1.4554573786436482,1.3880148166651494,1.4554721155628814,1.3880313275128213,2.8428571428571425,2.8435034430757025
Bologna,Lecce,70,1.6428571428571428,0.7428571428571429,1.6564873422894824,0.7502050362941012,1.3476626699711405,0.7695239855192665,0.1610764978881482,0.09197570830616529,0.014084507042253521,1.6536956106151781,0.7570536849794876,1.6537123547527994,0.7570626903574721,2.3857142857142857,2.4107750451102716
Bologna,Milan,70,1.3857142857142857,1.0571428571428572,1.3857940663810555,1.0509292808862607,1.1783925427444235,1.104092794733352,0.14084484801144373,0.13196432956252685,0.014084507042253521,1.386814916057574,1.0535423768309122,1.3868289579523827,1.05355490902977,2.442857142857143,2.4403838669821525
